ID,Brand,Product Name,Product Price,Purchases in Past Month,Total Reviews,AVG Rating,Gender,Date Uploaded
2390,WHITIN,Men's Cross-Trainer | Barefoot & Minimalist Shoe | Zero Drop Sole | Wide Toe Box,43.99,0,17610,4.3,Men's,2023-10-31
2391,Kricely,Men's Trail Running Shoes Fashion Walking Hiking Sneakers for Men Tennis Cross Training Shoe Outdoor Snearker Mens Casual Workout Footwear,42.99,0,6140,4.2,Men's,2023-10-31
2392,Icebug,Mens Arcus RB9X GTX Road Running Shoe with Traction Sole,179.95,0,9,4.6,Men's,2023-10-31
2393,La Sportiva,Mens Karacal Trail Running Shoe,101.77,0,12,4,Men's,2023-10-31
2394,Oakley,Men's Light Shield Sneaker,92.5,0,38,4.4,Men's,2023-10-31
2395,Skechers,"Men's GOrun Altitude-Trail Running Walking Hiking Shoe with Air Cooled Foam Sneaker, Charcoal/Orange, 9.5",52.49,0,10,4.6,Men's,2023-10-31
2396,Danner,"Men's Trail 2650 Campo 3"" Outdoor Shoe",179.97,0,5,5,Men's,2023-10-31
2397,Merrell,"Men's Trail Glove 6, Black, 14 M",79.95,0,0,0,Men's,2023-10-31
2398,La Sportiva,Blizzard GTX Running Shoe - Men's,244.95,0,12,4.3,Men's,2023-10-31
2399,Salewa,Dropline GTX Hiking Shoe - Men's,89.95,0,217,4.5,Men's,2023-10-31
2400,Inov-8,Men's Parkclaw 260 Knit Trail-Runners,71,0,10,4.3,Men's,2023-10-31
2401,adidas,Men's Kaptir Super Trail Running Shoe,84.9,0,2315,4.5,Men's,2023-10-31
2402,Salomon,Unisex-Adult Ultra Glide,89.9,0,5,4.7,Men's,2023-10-31
2403,New Balance,Men's 410 V7 Trail Running Shoe,0,0,8259,4.4,Men's,2023-10-31
2404,Azooken,Men's Walking Shoes Jogging Tennis Footwear Fitness Road Running Fashion Sneakers,35.99,0,588,4.2,Men's,2023-10-31
2405,Danner,"Men's Trail 2650 Mesh 3"" Lifestyle Shoe",184,0,5,5,Men's,2023-10-31
2406,PUMA,Womens Twitch Runner Trail Camo Fitness Workout Running Shoes,34.95,0,32,4,Men's,2023-10-31
2407,Saucony,"Men's Excursion TR14 Running Shoe, Black/Orange, 9 W",42.1,0,6,3.3,Men's,2023-10-31
2408,HOBIBEAR,Unisex Canvas Minimalist Barefoot Shoes | Zero Drop | Wide Width Fashion Sneaker for Men Women,39.99,0,15,3.7,Men's,2023-10-31
2409,Merrell,"Men's Trail Glove 6, Poseidon, 13 M",89.95,0,0,0,Men's,2023-10-31
2410,Nike,Mens Pegasus Trail 3 GTX DC8793 001 Gore-Tex - Triple Black - Size 8,0,0,9,4.1,Men's,2023-10-31
2411,Salomon,Speedcross 6 Hiking Shoes Mens Sz 11.5 Black/Black/Phantom,0,0,2,5,Men's,2023-10-31
2412,Nike,Men's Pegasus Trail 3 GTX (DC8793-001) Running Shoe,164.99,0,1,5,Men's,2023-10-31
2413,Salomon,Men's Outbound Prism Hiking Shoes,77.66,0,1563,4.4,Men's,2023-10-31
2414,YUHAOTIN,Mens Travel Shoes Waterproof Plantar Fasciitis Sandals Versatile Fashion Lightweight Men's Men's Sports Lace-up Breathable Shoes Running Shoes for Men Slip On Tennis Shoes Men,0,0,4,2.2,Men's,2023-10-31
2415,Inov-8,Men's Other Running-Shoes,71,0,1,5,Men's,2023-10-31
2416,adidas,Terrex Agravic Pro Trail Running Shoes Men's,200.98,0,64,4.1,Men's,2023-10-31
2417,Saucony,Endorphin Mid Mens Shoes,79.9,0,33,4.3,Men's,2023-10-31
2418,Altama,"Aboottabad Mid Black US Men's 9, Women's 10.5 Medium",49.98,0,1,5,Men's,2023-10-31
2419,WELRUNG,Unisex's Professional Training Non-Slip Trail Running Spike Athletic Track & Field Shoes,54.9,0,7,3.4,Men's,2023-10-31
2420,adidas,Men's Solar Glide 4 St Trail Running Shoe,79.9,0,59,4.4,Men's,2023-10-31
2421,NORTIV 8,Men's Cushioned Trail Running Shoes Rubber Sole Non Slip Lightweight Lace Up Walking Shoe,30.99,0,282,4.2,Men's,2023-10-31
2422,Sonzj-II,Christmas Shoes for Women Men Lightweight Walking Running Shoes Outdoor Fashion Sneakers,59.99,0,0,0,Men's,2023-10-31
2423,SAGUARO,Women's Men's Barefoot Shoes Minimalist Trail Running Shoes Walking | Wide Toe Box | Outdoor Cross Trainer | Zero Drop Sole,19.99,0,1045,4.3,Men's,2023-10-31
2424,Salomon,Men's OUTPULSE Gore-TEX Hiking Shoes,150,0,0,0,Men's,2023-10-31
2425,Fila,Evergrand TR 21.5,32.02,0,225,4.5,Men's,2023-10-31
2426,Craft,Sportswear Men's ADV Nordic Speed 2 Trail Running Shoe,63,0,18,4.7,Men's,2023-10-31
2427,Salewa,Speed Beat GTX Hiking Shoe - Men's,146.72,0,314,4.3,Men's,2023-10-31
2428,HOKA ONE ONE,Men's Zinal Trail Running Shoes Sneakers Trainers,159.99,0,0,0,Men's,2023-10-31
2429,Sonzj-II,Unisex Puerto Rico Shoes Fashion Men Women Lightweight Breathable Puerto Rican Running Sneaker,59.99,0,0,0,Men's,2023-10-31
2430,TOBER,Men's Walking Shoes Wide Toe Trail Runner Fashion Sneakers for Men Comfortable Lightweight Gym Non-Slip Low Top Laced-up,29.99,0,0,0,Men's,2023-10-31
2431,Skechers,220111/220111WW Charcoal/Orange 11 Wide,0,0,14,3.9,Men's,2023-10-31
2432,ALTRA,Lone Peak 7 Men's Trail Shoes,91.34,0,0,0,Men's,2023-10-31
2433,Fila,Grand Tier,0,0,82,4.4,Men's,2023-10-31
2434,adidas,Men's Terrex Voyager 21 Sneaker,152.94,0,43,4.4,Men's,2023-10-31
2435,Fila,"Men's, Memory Fantom 6 Running Shoe",29.97,0,21,4.5,Men's,2023-10-31
2436,Merrell,"Men's Trail Glove 6, Poseidon, 11.5 M",89.95,0,6,4.8,Men's,2023-10-31
2437,Salomon,Men's Ultra Flow Gore Tex Hiking Shoe,139.37,0,0,0,Men's,2023-10-31
2438,GJUYC,Sneakers for Men Running Shoes Mens Tennis Trail Shoe Air Fashion Sport Man Black White Grey Size Athletic Men's Basketball Casual Male Runner Women's,39.99,0,31,4.2,Men's,2023-10-31
2439,Salomon,Men's Trail Running Shoe,97.15,0,12,4.4,Men's,2023-10-31
2440,Altama,"Aboottabad Trail Runner Tactical Mid Top Combat Boot - Hunter Green, Size 6",29.98,0,0,0,Men's,2023-10-31
2441,Brooks,Men's Catamount 2 Trail Running Shoe,109.95,0,24,4.2,Men's,2023-10-31
2442,Kricely,Men's Trail Running Shoes Fashion Walking Hiking Sneakers for Men Tennis Cross Training Shoe Outdoor Snearker Mens Casual Workout Footwear,42.99,0,6140,4.2,Men's,2023-10-31
2443,KAILAS,Men's Fuga EX2 Trail Running Shoes,155.99,0,2,3.5,Men's,2023-10-31
2444,ALLSWIFIT,Men's Road Running Tennis Shoes Comfortable Walking Shoes Athletic Workout Gym Cross Trainer Sneakers,45.99,50,96,4.3,Men's,2023-10-31
2445,THE NORTH FACE,Men's Trail Running Shoe,169.99,0,9,4,Men's,2023-10-31
2446,Eagsouni,Mens Running Shoes Athletic Walking Tennis Shoes Fashion Sneakers,32.99,0,477,4.4,Men's,2023-10-31
2447,Vibram FiveFingers,FiveFingers Men's Spyridon EVO Shoes,124.95,0,2,3.5,Men's,2023-10-31
2448,Saucony,Men's Versafoam Excursion TR13 Black/Blue Running Shoe 10.5 M US,40.96,0,39,4.1,Men's,2023-10-31
2449,HOKA ONE ONE,Men's Running Shoes,172.7,0,11,4.4,Men's,2023-10-31
2450,Sonzj-II,Christmas Shoes Womens Fashion Casual Shoes Mens Breathable Trail Running Sneakers for Girl Boy,59.99,0,0,0,Men's,2023-10-31
2451,Akk,Walking Shoes for Men Sneakers - Slip on Memory Foam Running Tennis Shoes for Athletic Workout Gym Indoor Outdoor Lightweight Breathable Casual Sneakers,45.99,0,2899,4.3,Men's,2023-10-31
2452,Saucony,"Men's Endorphin Edge Trail Running Shoe, Ocean/BLK, 9.5",199.95,0,1,2,Men's,2023-10-31
2453,La Sportiva,Akasha II Trail Running Shoe - Men's,174.95,0,11,4.6,Men's,2023-10-31
2454,Skechers,Skechers Men's 220149 Gycc Trail Running Shoe,79.58,0,151,4.3,Men's,2023-10-31
2455,adidas,Men's Solar Glide 4 Shoes Running,96.98,0,47,4.3,Men's,2023-10-31
2456,Helly-Hansen,Mens Falcon TR Trail Shoes,70,0,1,2,Men's,2023-10-31
2457,Uminder,Dragon Shoes Womens Mens Running Shoes Walking Tennis Jogging Sneakers Lightweight Athletic Cross Trainer Shoes Gifts for Men Women,58.59,0,2,5,Men's,2023-10-31
2458,Reebok,Men's ZigWild Tr 6 Trail Running Shoe,0,0,27,4.5,Men's,2023-10-31
2459,New Balance,"Men's Fresh Foam X More Trail V3 Running Shoe, Cayenne/Kombu, 16",159.95,0,0,0,Men's,2023-10-31
2460,Inov-8,Men's Roclite Ultra G 320 Breathable Light Cushioned Foam on/Off Trail All-Terrain Training Running Shoes Sneaker,82,0,2,4,Men's,2023-10-31
2461,New Balance,"Men's Fresh Foam X More Trail V3 Running Shoe, Fatigue Green/Poppy, 7.5 Wide",159.95,0,0,0,Men's,2023-10-31
2462,Salomon,Men's Pulsar Trail Trail Running Shoe,140,0,4,3.4,Men's,2023-10-31
2463,Verna Polly,Mens Trail Running Shoes Non Slip Jogging Tennis Athletic Lightweight Breathable Mesh Casual Fashion Sneakers,54.98,0,258,4.2,Men's,2023-10-31
2464,Saucony,"Men's Excursion TR15 Trail Running Shoe, Shadow/Black, 9.5 Wide",48.93,0,8,5,Men's,2023-10-31
2465,Merrell,J067207 Mens Running Shoes Vapor Glove 5 Boulder US Size 8M,66.95,0,5,4.2,Men's,2023-10-31
2466,New Balance,Men's Fresh Foam Crag Trail V2 Running Shoe,0,0,1420,4.3,Men's,2023-10-31
2467,New Balance,"Men's Fresh Foam X More Trail V3 Running Shoe, Fatigue Green/Poppy, 10.5 Wide",159.95,0,0,0,Men's,2023-10-31
2468,Mizuno,Men's Trail Running Shoe,121.95,0,5,4.7,Men's,2023-10-31
2469,Legou,Mens Running Shoes Lightweight Breathable Fashion Sneakers Casual Walking Athletic Tennis Gym Sports Shoes,0,0,8,3,Men's,2023-10-31
2470,CLZVK,Sneakers for Men Trail Running Shoes Mens Tennis Fashion Athletic Men's Casual Red White Yellow Size Shoe Male Sport Walkingl Hiking Man,21.99,0,0,0,Men's,2023-10-31
2471,Nike,"Men's ZoomX Zegama Trail Running Shoe (Mineral Teal/Wolf Grey/Racer Blue/Obsidian, us_Footwear_Size_System, Adult, Men, Numeric, Medium, Numeric_10_Point_5)",132.81,0,1,5,Men's,2023-10-31
2472,Vivobarefoot,"Primus Trail II FG, Mens All Weather Off-Road Shoe with Barefoot Firm Ground Sole",196.72,0,20,4.3,Men's,2023-10-31
2473,Nike,"Men's ZoomX Zegama Trail Running Shoe (Ironstone/Vivid Purple/Black/Laser Blue, us_Footwear_Size_System, Adult, Men, Numeric, Medium, Numeric_11_Point_5)",113.99,0,3,5,Men's,2023-10-31
2474,Saucony,Men's Excursion Tr14 Black/Slime Trail Running Shoe 9.5 M US,42.96,0,14,4.2,Men's,2023-10-31
2475,Skechers,"Men's GOrun Altitude-Trail Running Walking Hiking Shoe with Air Cooled Foam Sneaker, Black/Lime, 10.5",69.99,0,18,4.7,Men's,2023-10-31
2476,adidas,Men's Rockadia Trail 3.0 Wide Running Shoe,0,0,917,4.4,Men's,2023-10-31
2477,New Balance,"Men's Fresh Foam X Hierro V1 Mid-Cut Trail Running Shoe, Turtledove/Angora/Grey Matter, 8.5",132.03,0,0,0,Men's,2023-10-31
2478,adidas,Terrex Daroga Plus Hiking Shoes,67.7,0,45,3.5,Men's,2023-10-31
2479,PUMA,"Mens Pacer Future Trail Shoes, Size: 8 M US, Color: Puma Black/Puma Black/Orange Brick",64.95,0,0,0,Men's,2023-10-31
2480,Nike,"Men's ZoomX Zegama Trail Running Shoe (Mineral Teal/Wolf Grey/Racer Blue/Obsidian, us_Footwear_Size_System, Adult, Men, Numeric, Medium, Numeric_9)",126.38,0,0,0,Men's,2023-10-31
2481,Sonzj-II,"Marijuana Print Pot Leaf Weed Shoes - Men Women Lightweight Breathable Cannabis Running Sneakers, Sport Athletic Tennis Shoes, Stoner Gift",59.99,0,1,2,Men's,2023-10-31
2482,New Balance,mens Fresh Foam More Trail V2,159.95,0,48,4.6,Men's,2023-10-31
2483,Ciadoon,Leopard Shoes for Men Women Road Running Shoes Walking Tennis Sneakers Athletic Jogging Shoes Gifts for Boy Girl,79.85,0,10,3.6,Men's,2023-10-31
2484,adidas,mens Terrex Agravic Flow 2,98,0,1,5,Men's,2023-10-31
2485,PUMA,"Men's TWITCH RUNNER TRAIL Sneaker, Evening Sky-Orange Brick-PUMA Black, 14",64.53,0,0,0,Men's,2023-10-31
2486,Drymax,Lite Trail Running Speedgoat Crew 3-Pack,54,0,2,4.6,Men's,2023-10-31
2487,Columbia,Men's Trail Running Shoes,95,0,8,4.3,Men's,2023-10-31
2488,ONN,Running Mens Cloudventure Running Shoe,199.95,0,215,4.5,Men's,2023-10-31
2489,PUMA,Mens Pd RCT Nitro High Trail Running Sneakers Shoes - Black,209.95,0,0,0,Men's,2023-10-31
2490,New Balance,Men's Minimus 10 V1 Trail Running Shoe,0,0,3508,4.6,Men's,2023-10-31
2491,dosidolo,"Bronoir Barefoot Shoes, Bronoir Air Barefoot Shoes, Barefoot Running Shoes, Minimalist Trail Runner Training Shoes, Beach Outdoor Shoes, All Black Tennis Shoes for Women Men",17.68,0,0,0,Men's,2023-10-31
2492,Salewa,Men's Trail Running Shoes,135.48,0,240,4.4,Men's,2023-10-31
2493,ALLSWIFIT,Men's Road Running Tennis Shoes Comfortable Walking Shoes Athletic Workout Gym Cross Trainer Sneakers,45.99,50,96,4.3,Men's,2023-10-31
2494,Brooks,Men's Catamount 2 Trail Running Shoe,109.95,0,24,4.2,Men's,2023-10-31
2495,Icebug,Mens Haze RB9X GTX Trail Hiking Shoe with Traction Sole,189.95,0,20,4.3,Men's,2023-10-31
2496,WHITIN,Men's Wide Canvas Minimalist Barefoot Sneakers | Zero Drop Sole | Ultimate Toe Freedom,39.99,0,151,4.3,Men's,2023-10-31
2497,Saucony,"Men's Endorphin Edge Hiking Shoe, Clay/Basalt, 10.5",199.95,0,0,0,Men's,2023-10-31
2498,Altama,Aboottabad Trail Runner Tactical Mid Top Combat Boot,47.99,0,3,3.8,Men's,2023-10-31
2499,Sonzj-II,"St Patricks Day Shoes for Womens Mens Walking Tennis Running Sneakers St Patricks Print Shoes Gifts for Her,Him",59.99,0,0,0,Men's,2023-10-31
2500,Nike,"W Pegasus Trail 3 GTX (DC8794-001) Black, Size: 9",104,0,1,5,Men's,2023-10-31
2501,Arc'teryx,Norvan LD 3 GTX Shoe | Long Distance Gore-Tex Trail Running Shoe,200,0,1,5,Men's,2023-10-31
2502,Inov-8,unisex-adult Running Shoes,79.99,0,86,3.9,Men's,2023-10-31
2503,Salomon,[サロモン] トレイルランニング Ultra Glide (ウルトラ グライド) メンズ Black/Alloy/Goji Berry,89.9,0,18,4.6,Men's,2023-10-31
2504,PUMA,California Pro Trail,80,0,0,0,Men's,2023-10-31
2505,Merrell,"Men's Trail Glove 6, Poseidon, 9 M",89.95,0,4,2.9,Men's,2023-10-31
2506,Inov-8,Men RocFly G 390 - Lightweight Hiking Boots,137,0,10,4.1,Men's,2023-10-31
2507,HHP,Men's Walking Shoes Sneakers - Tennis Workout Running Gym Breathable Comfortable & Lightweight Shoes,39.99,0,360,4.4,Men's,2023-10-31
2508,Icebug,Mens Rover BUGrip GTX Trail Running Shoe with Carbide Studded Traction Sole,219.95,0,5,4.1,Men's,2023-10-31
2509,Slow Man,Men's Running Shoes - Men's Walking Shoes Knit Mesh Breathable Athletic Sneakers Slip On Tennis Comfortable Cushioning Lightweight Gym Sport Shoes,39.99,0,2648,4.2,Men's,2023-10-31
2510,Nike,mens Trail Running Shoe,139,0,0,0,Men's,2023-10-31
2511,Skechers,"Men's GOrun Altitude-Trail Running Walking Hiking Shoe with Air Cooled Foam Sneaker, Black/Lime, 10",48.99,0,18,4.3,Men's,2023-10-31
2512,Sonzj-II,Christmas Shoes Women Running Shoes Men Lightweight Walking Sneakers Mesh Athletic Sport Shoes,59.99,0,0,0,Men's,2023-10-31
2513,NORTIV 8,Men's Hiking Shoes Trail Running Road Running Lightweight Sneakers Lace Up Walking Shoes,39.99,0,56,4.7,Men's,2023-10-31
2514,Skechers,"Men's GOrun Altitude-Trail Running Walking Hiking Shoe with Air Cooled Foam Sneaker, Black/Orange, 9",65.6,0,21,4.1,Men's,2023-10-31
2515,ALTRA,Men's AL0A4VQE Lone Peak 5 Trail Running Shoe,201.19,0,1955,4.7,Men's,2023-10-31
2516,New Balance,"Men's Dynasoft Nitrel V4 Trail Running Shoe, Magnet/Norway Spruce, 12 X-Wide",53.85,0,22,4.5,Men's,2023-10-31
2517,Sonzj-II,Love Heart Shoes Valentines Day Gift Women Men Running Shoes Casual Walking Tennis Sneakers Gift for Her,59.99,0,0,0,Men's,2023-10-31
2518,Saucony,"Men's Peregrine 11 Trail Running Shoe, Grey/Green, 13 M",69.95,0,0,0,Men's,2023-10-31
2519,Icebug,Mens NewRun BUGrip Trail Running Shoe with Carbide Studded Traction Sole,134,0,0,0,Men's,2023-10-31
2520,Salomon,Men's Alphacross 4 Gore-tex Trail Running Shoe,98.58,0,40,4.5,Men's,2023-10-31
2521,Merrell,"Men's Trail Glove 6, Black, 8.5 M",76.78,0,4,3.2,Men's,2023-10-31
2522,Merrell,"Men's, Nova 2 Trail Running Shoe",0,0,74,4.6,Men's,2023-10-31
2523,Autper,Mens Air Athletic Running Shoes Sneakers Lightweight Sport Gym Jogging Walking Tennis Sneakers (Black/Size 11.5wide),45.99,0,68,3.9,Men's,2023-10-31
2524,LEWEN,Wide Running Shoes for Men Big and Tall Men Zapatilla Men's Trail Running Shoes K751,0,0,6,2.8,Men's,2023-10-31
2525,adidas,Free Hiker Primeblue Hiking Shoes Men's,0,0,792,4.6,Men's,2023-10-31
2526,Skechers,Women's Go Run Trail Altitude-Element Hiking Shoe,61.33,0,279,4.4,Men's,2023-10-31
2527,Altama,mens Aboottabad Mid,49.98,0,6,4,Men's,2023-10-31
2528,New Balance,Men's Nitrel V1 FuelCore Trail Running Shoe,0,0,1388,4.5,Men's,2023-10-31
2529,THE NORTH FACE,Vectiv Fastpack Futurelight,0,0,6,5,Men's,2023-10-31
2530,Salomon,Speedcross 6 GTX Black/Black/Phantom 10 B (M),169.03,0,0,0,Men's,2023-10-31
2531,ALTRA,"Men's AL0A7R6H Lone Peak 7 Trail Running Shoe, Navy - 7.5 M US",149.95,0,0,0,Men's,2023-10-31
2532,Ciadoon,Pride Shoes Womens Mens Running Tennis Walking Sneakers Rainbow LGBTQ+ Gay Pride Lesbian Shoes Gifts for Boy Girl,58.59,0,0,0,Men's,2023-10-31
2533,adidas,Men's Terrex Two Ultra Parley,0,0,6,2.9,Men's,2023-10-31
2534,La Sportiva,Bushido II GTX Running Shoe - Men's,0,0,17,4,Men's,2023-10-31
2535,Salomon,Men's Leisure and Sportwear Slipper,124.8,0,3,4.7,Men's,2023-10-31
2536,Sonzj-II,Christmas Shoes Women Running Shoes Men Lightweight Walking Sneakers Mesh Athletic Sport Shoes,59.99,0,0,0,Men's,2023-10-31
2537,Fila,Men's Oakmont Tr Sneaker,59.99,0,56,4.7,Men's,2023-10-31
2538,adidas,"Men's Racer TR21 Running Shoe, Black/Black/Gum, 14",0,0,5,3.8,Men's,2023-10-31
2539,Merrell,"Men's Trail Glove 6, Poseidon, 14 M",89.95,0,2,5,Men's,2023-10-31
2540,Salomon,Men's Trail Running Shoe,0,0,353,4.4,Men's,2023-10-31
2541,New Balance,Men's Fresh Foam Arishi Trail Running Shoe,0,0,13,4.4,Men's,2023-10-31
2542,Salomon,Men's Alphacross 4 GTX Trail Running Shoe,0,0,5,3.4,Men's,2023-10-31
2543,THE NORTH FACE,Men's Trail Running Shoe,0,0,3,4.2,Men's,2023-10-31
2544,Merrell,J067203 Mens Running Shoes Trail Glove 6 Brick US Size 9M,111.53,0,3,3.9,Men's,2023-10-31
2545,ALLSWIFIT,Men's Road Running Tennis Shoes Comfortable Walking Shoes Athletic Workout Gym Cross Trainer Sneakers,45.99,50,96,4.3,Men's,2023-10-31
2546,Brooks,Men's Catamount 2 Trail Running Shoe,109.95,0,24,4.2,Men's,2023-10-31
2547,wanhee,Men's Sneakers Athletic Sport Running Shoes,39.9,0,2837,4.2,Men's,2023-10-31
2548,WHITIN,Men's Wide Minimalist Barefoot Sneakers | Zero Drop | Midfoot Stability,41.99,0,1328,4.4,Men's,2023-10-31
2549,adidas,Men's X9000l4 Running Shoe,53,0,1154,4.4,Men's,2023-10-31
2550,Altama,353201-R-060 Aboottabad Trail Mid Black R60,49.98,0,0,0,Men's,2023-10-31
2551,GWTAECH,Slip On Sneakers Men Men’s Running Shoes Lightweight Jogging Walking Shoes Breathable Knit Upper Fashion Sneakers Sports Causal Shoes,0,0,0,0,Men's,2023-10-31
2552,YFRDV,Mens Running Shoes Air Cushion Lightweight Fashion Walking Sneakers Casual Sport Gym Jogging,42.99,0,0,0,Men's,2023-10-31
2553,Vibram,Women Five Fingers Classic Minimalist Walking Shoe,64.99,0,566,4.4,Men's,2023-10-31
2554,Sonzj-II,Transgender Flag Shoes Mens Womens Trans Pride Running Shoes LGBTQ+ Athletic Casual Tennis Sneakers,59.99,0,0,0,Men's,2023-10-31
2555,Saucony,Men's Canyon Tr Trail Running Shoe,72.78,0,254,4.5,Men's,2023-10-31
2556,Salomon,Men's Sonic 5 Balance Trail Running Shoe,119.9,0,25,4.2,Men's,2023-10-31
2557,Nike,Men's Slippers Mule,34.99,0,14430,4.6,Men's,2023-10-31
2558,Nike,"Men's ZoomX Zegama Trail Running Shoe (Spring Green/White/Olive Flak, us_Footwear_Size_System, Adult, Men, Numeric, Medium, Numeric_8_Point_5)",128.47,0,1,5,Men's,2023-10-31
2559,Skechers,Unisex-Adult Bionic Trail Trainers,0,0,13,4.1,Men's,2023-10-31
2560,Sonzj-II,Rastafarian Shoes Men Women Running Sneakers Breathable Casual Sport Tennis Shoes Gift for Rasta Reggae Fans,59.99,0,2,5,Men's,2023-10-31
2561,Columbia,Men's Escape Thrive Endure Hiking Shoe,0,0,6,4.8,Men's,2023-10-31
2562,adidas,"Men's Response Super 2.0 Running Shoe, Core Black/Halo Silver/Turbo, 10.5",53.95,0,16,4.3,Men's,2023-10-31
2563,N\C,"N/C Mens Trail Running Walking Casual Shoes Fashion Sneakers Non Slip Tennis Shoes Nursing Weightlifting Volleyball Shoes Human Race Shoes (Grey, Numeric_9_Point_5), 9.5 Wide",32.99,0,1,3,Men's,2023-10-31
2564,adidas,Men's Alphatorsion 2.0 Trail Running Shoe,60,0,187,4.4,Men's,2023-10-31
2565,Salomon,Men's Athletics Trail Running Shoes,143.5,0,4,3.8,Men's,2023-10-31
2566,Khombu,Men's K-seneca2 Hiking Boot,39.9,0,53,3.5,Men's,2023-10-31
2567,HOBIBEAR,Womens Canvas Minimalist Barefoot Shoes | Zero Drop | Wide Width Fashion Sneaker,39.99,0,8,4.2,Men's,2023-10-31
2568,New Balance,Men's FuelCell Summit Unknown V3 Running Shoe,109.99,0,13,3.5,Men's,2023-10-31
2569,YUHAOTIN,Mens Travel Shoes Waterproof Plantar Fasciitis Sandals Fashion Men Mesh Mountaineering Casual Sport Shoes Lace Up Solid Color Running Running Shoes for Men Slip On Tennis Shoes Men,0,0,3,4,Men's,2023-10-31
2570,Inov-8,Men's Sneaker Boots,85,0,11,4.8,Men's,2023-10-31
2571,Icebug,Mens Arcus RB9X GTX Road Running Shoe with Traction Sole,189.95,0,1,5,Men's,2023-10-31
2572,GSIGUL,Mens Running Shoes Sports Athletic Fashion Sneakers Lightweight Breathable Mesh Tennis Walking Shoes,44.99,0,178,4.1,Men's,2023-10-31
2573,Merrell,J067203 Mens Running Shoes Trail Glove 6 Brick US Size 9.5M,109.3,0,2,2.6,Men's,2023-10-31
2574,adidas,"Men's Response Super 2.0 Trail Running Shoe, Black/White/Grey, 12",75,0,18,4.3,Men's,2023-10-31
2575,M-Tac,Tactical Sneakers IVA - Outdoor Hiking Shoes - Trail Running Shoes for Men,34.95,0,28,4.2,Men's,2023-10-31
2576,Nike,Men's Sneaker,149.12,0,41,3.9,Men's,2023-10-31
2577,La Sportiva,"Mens Jackal Trail Running Shoe, Black/Clay, 13.5",106.22,0,1,5,Men's,2023-10-31
2578,Mizuno,Men's Athletics and Running Trail Shoes,0,0,6,5,Men's,2023-10-31
2579,Generic,God Cross Shoes Men Women Running Sneakers Comfortable Sport Walking Tennis Shoes for Faith Lover,59.99,0,0,0,Men's,2023-10-31
2580,adidas,Terrex Two Ultra,139,0,8,4.5,Men's,2023-10-31
2581,La Sportiva,Jackal II BOA Trail Running Shoe - Men's,184.95,0,0,0,Men's,2023-10-31
2582,Merrell,J067203 Mens Running Shoes Trail Glove 6 Brick US Size 10.5M,110.52,0,5,3.8,Men's,2023-10-31
2583,Nike,"Men's ZoomX Zegama Trail Running Shoe (Spring Green/White/Olive Flak, us_Footwear_Size_System, Adult, Men, Numeric, Medium, Numeric_10)",118.35,0,0,0,Men's,2023-10-31
2584,Skechers,mens Gorun Altitude - Trail Running Walking Hiking Shoe With Air Cooled Foam,59.99,0,66,4.4,Men's,2023-10-31
2585,Boulder Creek,by Kingsize Men's Wide Width Trail Sneakers,112.44,0,73,4.2,Men's,2023-10-31
2586,ASICS,Men's Gel-Trabuco 11 GTX Running Shoes,160,0,2,3,Men's,2023-10-31
2587,Nike,Men's Running Low,139.99,0,4,5,Men's,2023-10-31
2588,vogiant,"Flag Shoes Mens Womens Running Shoes Lightweight Tennis Walking Sneaker Comfortable Athletic Shoes Gifts for Her,Him",59.99,0,1,5,Men's,2023-10-31
2589,On,"Men's Cloud Hi Edge Sneakers, Glacier/Black, 9.5 Medium US",0,0,4,4.7,Men's,2023-10-31
2590,Saucony,Men's Peregrine 11 GTX,117.13,0,27,4.6,Men's,2023-10-31
2591,Helly-Hansen,Mens Hawk Stapro TR Trail Shoes,124.26,0,0,0,Men's,2023-10-31
2592,AIRAVATA,Mens Blade Fashion Sneakers Non Slip Athletic Gym Running Shoes,24.99,0,93,3.9,Men's,2023-10-31
